Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-13 00:00:00-04:00,205.49021185970298,206.75489197026513,197.84469225248222,198.39080810546875,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,197.49019051020417,200.09618452631085,193.56203368055372,199.6171417236328,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,200.77642365546433,202.47223932553388,196.43629689144993,199.32012939453125,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,196.79076524869717,197.07819383626625,193.8302844209537,195.372802734375,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,195.899771724378,196.4458729364666,192.94886620272644,194.3764190673828,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,196.4075702484774,203.4015988445858,194.5009744255824,202.73094177246094,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,204.70460118533163,204.97286402098612,199.3105738313389,200.00039672851562,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,200.43148233893922,203.40155321681365,199.65543542819267,202.87460327148438,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,198.50575057010292,202.079405634506,193.6769911352823,194.05064392089844,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,192.01952034770355,194.35725162565268,189.23148765379403,192.86264038085938,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,193.0255222872974,195.42073647697526,192.4410894402469,195.30577087402344,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,195.07584309128916,196.12015306596152,193.28422738985785,193.552490234375,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,194.0123618550907,196.07224034314484,193.5428945807661,195.50697326660156,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,192.57521049122226,195.89019318387906,191.20515506565272,195.35365295410156,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,195.83269669820726,196.50336833381417,190.6686157432386,196.41712951660156,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,202.65427268373514,208.51775194929,201.61953846877378,207.46385192871094,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,205.19320244984735,205.76805968906118,201.49499124627997,204.35008239746094,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,205.89256408806776,205.9883784838895,202.70215230018812,204.0147247314453,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,203.4398971396391,207.30098102055055,202.68301593193615,207.28182983398438,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,205.8447394432902,206.6591035996385,202.0890302521189,203.57406616210938,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,202.7979828765569,202.9991872906506,197.70097494382514,199.52133178710938,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,198.47704696487673,198.94649962485545,194.62553816646204,194.85548400878906,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,196.68540826683247,201.46626120547887,196.16804841775132,200.4219512939453,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,200.66144219118792,202.49138912091325,199.42550363100096,199.95245361328125,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,200.0099115916506,200.80512426274845,198.81230478925445,200.14404296875,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,200.81478675838616,202.3381396507636,200.1632808213715,201.46627807617188,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,201.70573504627237,203.4590332299477,200.44106981397044,202.62550354003906,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,203.11529059571922,203.70113601638676,200.96398625573832,201.3961639404297,27627600,0.51,0.0
2020-08-20 00:00:00-04:00,201.24255991986493,206.486359497437,200.63751683155905,206.08299255371094,26981500,0.0,0.0
2020-08-21 00:00:00-04:00,205.39146580023433,207.68682480379076,204.42146555887464,204.58473205566406,36249300,0.0,0.0
2020-08-24 00:00:00-04:00,206.2846280287003,206.98573166238285,204.0180799432625,205.2281951904297,25460100,0.0,0.0
2020-08-25 00:00:00-04:00,204.66158367149941,208.03258795996646,204.66158367149941,207.89813232421875,23043700,0.0,0.0
2020-08-26 00:00:00-04:00,209.2522592409812,213.29554088049716,208.7528464156238,212.39276123046875,39600800,0.0,0.0
2020-08-27 00:00:00-04:00,214.0639039707593,221.99681561216175,210.7120972374295,217.6077880859375,57602200,0.0,0.0
2020-08-28 00:00:00-04:00,219.1444467643606,221.5070413285257,217.60781287992597,219.84555053710938,26292900,0.0,0.0
2020-08-31 00:00:00-04:00,218.01118743324744,219.6438674038165,215.4277044973474,216.59939575195312,28774200,0.0,0.0
2020-09-01 00:00:00-04:00,216.58014594729897,218.443327279092,215.54291052585035,218.2704620361328,25725500,0.0,0.0
2020-09-02 00:00:00-04:00,218.94274948158068,223.6391126240995,218.34730519112438,222.47702026367188,34080800,0.0,0.0
2020-09-03 00:00:00-04:00,220.19124263522346,220.22965224488257,206.4479003496393,208.6952362060547,58400300,0.0,0.0
2020-09-04 00:00:00-04:00,206.5823688667437,209.71327248647975,197.06478646829672,205.76602172851562,59664100,0.0,0.0
2020-09-08 00:00:00-04:00,198.32296428136345,201.71318133618064,194.19323376492994,194.63502502441406,52924300,0.0,0.0
2020-09-09 00:00:00-04:00,199.3793936773701,206.3326924284308,198.5150233767593,202.9232635498047,45679000,0.0,0.0
2020-09-10 00:00:00-04:00,204.94971039022184,206.23665976470147,196.02758532941417,197.23768615722656,35461500,0.0,0.0
2020-09-11 00:00:00-04:00,198.99523155246928,200.368613619327,193.27124556249714,195.9507598876953,33620100,0.0,0.0
2020-09-14 00:00:00-04:00,196.15245478035206,200.91603915871082,195.9507639688681,197.276123046875,30375800,0.0,0.0
2020-09-15 00:00:00-04:00,200.16691959839233,201.4730664903299,198.7359157965903,200.51266479492188,21823900,0.0,0.0
2020-09-16 00:00:00-04:00,202.27978839228365,202.30859926907064,196.53659069787514,196.93035888671875,26328100,0.0,0.0
2020-09-17 00:00:00-04:00,192.12832735557808,196.2388446962725,192.04189473571662,194.8750762939453,34011300,0.0,0.0
2020-09-18 00:00:00-04:00,194.76943573631198,195.58576825464124,188.47880270246335,192.45486450195312,55225300,0.0,0.0
2020-09-21 00:00:00-04:00,189.38158995270084,194.68301077891633,188.60366701743501,194.5197296142578,39839700,0.0,0.0
2020-09-22 00:00:00-04:00,196.93996392585635,199.8595932065508,194.07797105514516,199.20651245117188,33517100,0.0,0.0
2020-09-23 00:00:00-04:00,199.66750670828463,199.85959877111094,192.1091500512969,192.64697265625,30803800,0.0,0.0
2020-09-24 00:00:00-04:00,191.9362894842554,197.4297884915985,191.31201957390397,195.14402770996094,31202500,0.0,0.0
2020-09-25 00:00:00-04:00,195.48973384039306,200.76232884709236,194.5197189187621,199.5906524658203,29437300,0.0,0.0
2020-09-28 00:00:00-04:00,202.52949555123575,204.15257661161684,199.82115598560364,201.14651489257812,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,201.0600763647072,201.75156667374338,198.620648148228,199.05282592773438,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,199.50423157489382,203.58593860629148,198.36135126137188,202.00128173828125,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,205.0361178726613,205.51631861414103,202.95204841318687,204.04690551757812,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,199.76354745713493,202.6351537274752,197.40095289977685,198.0252227783203,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,199.01442845645465,202.07811202421507,198.78392678785568,202.04930114746094,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,200.55107412232323,201.85720626234854,196.70946762700416,197.7563018798828,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,198.86074075676342,201.78996838805088,198.53420774988274,201.52105712890625,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,202.1741588890125,202.8272396728094,200.07089145194567,202.24139404296875,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,202.86564081583657,207.31230524101485,202.86564081583657,207.2642822265625,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,210.1262854993607,214.99552924534586,208.22469420040088,212.6329345703125,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,213.90062433155887,216.29202935426724,211.7012966789068,214.0350799560547,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,214.1695316679288,215.34122265480005,210.45278260153768,212.11427307128906,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,208.50322687919362,211.6341313249523,207.45637782873763,210.96185302734375,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,211.43244050838584,213.48769967797082,210.63531994772924,210.96185302734375,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,211.6917309808641,213.49729078125034,205.25704282497009,205.73724365234375,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,207.2546935460719,208.76251662201668,204.65199844390534,206.1502227783203,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,204.68079858489867,208.33032785047115,204.68079858489867,206.29428100585938,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,205.4586995787532,207.50435959979706,203.3170081940359,206.3806915283203,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,206.51515407203826,207.71565606736684,204.71920777648762,207.66763305664062,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,205.38190309336022,207.7732938739257,199.85959348811673,201.7611846923828,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,203.21139371143556,206.16943272818995,202.0012928359953,204.8056640625,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,199.446583708592,200.5702517386346,194.09715481405252,194.6541748046875,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,195.9891786053807,199.1488936963982,195.31688570321097,196.61343383789062,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,195.44172713182547,196.20043795376327,191.71536420515818,194.4525146484375,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,196.20044850341992,197.15125142164013,192.19557534323735,194.3180694580078,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,195.8162779581689,199.87877254655092,195.07676463678703,198.2556915283203,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,205.54514209769113,209.67487165871327,204.00849376884793,207.8212890625,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,213.24754195195794,215.2451788243226,212.39278520578608,214.4480438232422,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,213.45887580060662,215.4757252251983,209.3963807274589,214.86106872558594,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,215.55254399338546,219.0868149545024,209.25231165082684,209.7421112060547,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,206.00614961539188,207.92695287520905,201.4154309967941,202.6543426513672,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,203.97971625987958,209.4059799972818,203.79723759234292,207.97499084472656,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,208.6088198165318,210.43357683578984,205.9677156465422,206.90890502929688,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,207.79248432257955,208.81050764229997,205.67960379897195,207.93653869628906,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,206.3614881256041,209.11785069637364,206.02535635667695,208.62803649902344,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,207.54280102913202,209.0602227298947,205.60278560591848,205.96774291992188,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,205.72699047200956,207.1906268558678,203.1078578663397,203.25230407714844,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,203.54117642474924,205.12998185111996,202.14493655516927,204.5426025390625,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,204.33076618227778,205.3803410647477,202.21235398389004,202.587890625,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,203.12711368188866,204.4174175093251,200.44058468637957,202.31826782226562,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,201.8175590808587,206.30475112641128,201.1146345212634,205.92921447753906,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,207.13286391770782,207.30618174725083,204.58114236322032,205.9388427734375,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,206.88249975377073,208.24983865296372,206.10252548459613,207.24839782714844,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,206.16032551411544,206.79583891993138,203.02120988917008,206.13143920898438,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,206.55512379907677,209.26093033599784,205.43815230875452,208.1920928955078,30904500,0.0,0.0
2020-12-02 00:00:00-05:00,206.91137457927076,207.4794914374971,204.90850773167534,207.38319396972656,23724500,0.0,0.0
2020-12-03 00:00:00-05:00,206.6514250124484,208.35579062515012,205.72701909064625,206.29515075683594,25120900,0.0,0.0
2020-12-04 00:00:00-05:00,206.275882644911,207.3928688175813,205.2744416994365,206.4106903076172,24666000,0.0,0.0
2020-12-07 00:00:00-05:00,206.42032729032954,207.54693740584852,205.0915130143743,206.34329223632812,24620000,0.0,0.0
2020-12-08 00:00:00-05:00,206.03512389881018,208.90460927264132,204.99517292529603,207.9994659423828,23284100,0.0,0.0
2020-12-09 00:00:00-05:00,207.1809851159766,207.248381587529,203.3774703129787,203.94558715820312,32440600,0.0,0.0
2020-12-10 00:00:00-05:00,203.91670334127437,205.17812081374072,202.55898840206825,202.7130584716797,26733300,0.0,0.0
2020-12-11 00:00:00-05:00,202.26051866363272,205.40925825216428,201.35537522834764,205.35147094726562,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,205.1974082570739,208.1920776453613,204.9855655587694,206.25660705566406,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,207.190604499529,207.43133346530337,204.36926807325986,206.18917846679688,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.78621547792898,211.94744593741206,206.75732917273803,211.14822387695312,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,211.71632926671745,212.69850766848936,209.83864606695616,211.28302001953125,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.48379516601562,211.54300859413542,208.0091088009451,210.48379516601562,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.48237440287488,215.6931795357418,209.222382974235,214.33546447753906,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.43176152147345,217.26273684805577,213.62291562614473,215.63540649414062,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.8361600730579,215.2694692754266,212.61182676702595,212.82366943359375,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,213.20885246653657,215.3176407932119,212.99700977755072,214.48953247070312,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,216.126472453531,217.64788135020706,214.74950975870746,216.61756896972656,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.91753346320803,218.755265742417,215.28877670598004,215.83763122558594,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.87758352145826,217.26275876733052,213.2570243678587,213.459228515625,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.4784523055576,214.7302459153994,211.53335807158587,214.1717529296875,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,214.27769743835609,214.7302691361853,206.8439847035881,209.6171875,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,209.20310087348537,210.41638429778985,207.70095443666122,209.81936645507812,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,204.30187121240775,208.46167508480264,204.08040466241195,204.37890625,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,206.1025379552153,211.2059957874037,205.78478859916777,210.19493103027344,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.57047302467421,212.4000223203444,208.98166743245133,211.47561645507812,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.36824456255022,210.79192992294145,208.69276555362057,209.42459106445312,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.47131889954403,209.04907439029543,205.40925300018603,206.95953369140625,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,206.08327289173346,208.7216531548818,205.9965992908006,208.31723022460938,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.90317239106787,209.3956949523689,204.85073079679606,205.12034606933594,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,205.60187674672105,206.5551544072474,204.16712628012522,204.76412963867188,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.8232972815894,208.93351188204568,204.74483605137272,208.41354370117188,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,209.62679247896148,217.41677873184022,209.2319934261482,216.0205535888672,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.36725157275006,217.90792325863816,214.1718039707667,216.6272430419922,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,218.659007576214,221.53813223937613,217.42647604317287,217.57090759277344,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,220.6233283209189,221.25885646224975,215.90504538955952,221.01812744140625,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,223.2617227009555,225.49568036427337,221.5477332554915,223.71429443359375,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,229.17401545429064,231.523532921582,221.60549486039383,224.2631378173828,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.87264547692646,233.6419439643718,226.37192502937796,230.06951904296875,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,227.23856753542645,229.19328597251487,222.7706375802339,223.35801696777344,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,226.34302142864746,233.5071184656375,223.81054777200376,230.76280212402344,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,232.35161847748856,233.32415828415557,229.83840729484163,230.62799072265625,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,230.68580666401732,236.00109271596494,230.38729034449594,233.9886016845703,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,233.6612130884786,234.21970616270804,231.45612709773368,233.03530883789062,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,233.24711750312878,234.25818215041332,231.50424205138432,233.21823120117188,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,234.13301678653715,234.64336108513822,231.879796899174,233.47824096679688,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.90047711656726,235.68330363620066,232.42865770253408,234.7300262451172,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.91444238497093,236.80032342587674,231.95685666173426,233.81529235839844,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,235.70256374400546,236.05883794176984,233.17009010796676,235.42332458496094,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.88411228720133,236.20331730768942,233.72861593005658,235.90481567382812,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.94330822741708,237.0025217132221,233.91155486314173,234.66262817382812,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.906093639923,235.7918342514513,232.53933808657575,235.6856689453125,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,233.36935593049495,235.4250809115678,232.46212780164703,235.2899627685547,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,235.25135375289463,235.357519055454,231.80581916446297,232.5682830810547,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,229.14206955928293,229.63428250537643,224.29709366399373,226.33352661132812,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,222.29926881223878,226.64237089057255,220.75504884923313,225.1367645263672,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.99038580672047,226.99943181263805,221.0156061206642,226.37210083007812,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.9882566459571,226.4107372101652,219.93469758471608,221.00599670410156,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.45738626809998,227.16349584123597,221.536765059159,224.2777557373047,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,227.67505510194286,229.190322220639,225.02093718023963,228.67880249023438,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,228.7463396301239,229.0262366583078,225.31046591384901,225.7158203125,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,224.0654449168302,225.43593301334528,219.3362809171999,219.62582397460938,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.83439830998498,224.38391652378934,216.44085637275666,218.82473754882812,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.517468460689,225.13671946828956,218.5641619947702,223.5249481201172,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,223.30302070423056,225.23328846078326,219.2108624854744,219.4617919921875,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,224.7603831994635,227.17321790496518,223.59256472221995,225.62899780273438,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,228.73670546315466,228.73670546315466,223.94963544287995,224.31639099121094,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,226.7678591583727,230.83106447869653,226.14051331072721,228.86219787597656,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.8509506169985,227.5978551297582,225.09814744653752,227.53028869628906,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,226.76784103788017,226.9898176853591,223.72766077324133,226.62306213378906,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,228.04183270088785,231.69003760054653,227.71369071508823,229.42198181152344,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.91634581988245,230.23267582514157,225.09815683124123,228.7753143310547,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.45148635841628,226.0246589700412,222.29924237461182,222.67564392089844,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.96521086600634,224.36465190721847,221.35343921420778,222.31857299804688,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,222.241350930954,228.64017762727764,222.11587883190595,227.7619171142578,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,229.20960451533284,232.64547808309152,228.80425013420336,229.2964630126953,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.55709660364425,229.7018607932665,227.11530909352163,227.25042724609375,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,227.0959994735435,228.67881840978586,223.49605431080923,224.23919677734375,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.47674522544813,228.45683941055526,223.47674522544813,228.23484802246094,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,228.3410077631364,228.54369234584786,223.79523570153017,227.0380859375,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.38765276187704,225.69650258866284,223.0423851376499,223.7662353515625,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.78930791758805,230.76348825734928,224.28743423812915,227.54959106445312,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,230.15546824503565,234.37309841770448,229.7501137990221,233.9001922607422,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,234.2958580748924,241.24483268507507,234.23795240760288,240.3858642578125,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,238.97677990540257,240.70436292110418,238.2722363575573,239.2180633544922,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,239.1697941467853,242.1810067583357,238.5714159295599,241.18692016601562,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,243.95689062618348,245.27911930566657,243.21373342832243,244.42015075683594,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,244.05337980246674,247.0646072789531,243.63837933645223,246.9294891357422,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,245.82922342921694,248.6860258030344,245.74235019955128,246.9873809814453,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,248.29033650005647,250.15303770786932,247.87530657185542,249.47743225097656,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,248.50264472916203,249.8055517087764,246.26352739476826,246.67852783203125,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,248.93692724168056,250.86719463446568,248.74391817452783,250.4521942138672,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,250.4232470797926,251.89990049073447,248.61845173903515,251.64895629882812,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,251.11817532705464,252.36320622338988,248.83081284664505,249.71871948242188,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,248.83077095596653,251.1277938131743,247.8849293519568,249.25543212890625,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,249.91174849635092,251.59107188300158,248.28067001827566,251.4945526123047,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,251.1374769798626,252.65274423012988,246.72682283583012,248.2034912109375,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,248.8887461180688,252.39218704632623,248.29999909655572,252.0447235107422,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,252.53692039312767,253.2897235991094,251.0988804178214,252.4307403564453,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,252.45962807884416,254.0135084534499,251.0505413036008,252.83604431152344,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,247.15141025820972,247.59539294039277,244.13055197082204,245.68441772460938,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,246.553073695862,247.17075870539085,240.31830320521595,243.70591735839844,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,241.0325369101685,244.2560804870284,240.89741875804782,243.387451171875,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,244.56491293799755,245.4818018815606,242.36440892699403,243.07861328125,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,242.21961511888318,242.4512525173685,237.19126187004235,239.15048217773438,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,240.37618801684286,240.80084918531676,237.2491643703914,237.87649536132812,21901300,0.0,0.0
